origin,destination,num
Barbados,Czech Republic,2.0
Barbados,Denmark,34.0
Barbados,Dominica,167.0
Barbados,El Salvador,40.0
Barbados,Estonia,1.0
Barbados,Finland,13.0
Barbados,France,77.0
Barbados,Greece,11.0
Barbados,Grenada,178.0
Barbados,Guyana,268.0
Barbados,Hungary,2.0
Barbados,Iceland,1.0
Barbados,Ireland,18.0
Barbados,Italy,50.0
Barbados,Jamaica,533.0
Barbados,Netherlands,82.0
Barbados,Norway,22.0
Barbados,Panama,32.0
Barbados,Saint Kitts and Nevis,96.0
Barbados,Saint Lucia,778.0
Barbados,Saint Vincent and the Grenadines,347.0
Barbados,Sint Maarten (Dutch part),73.0
Barbados,South Africa,30.0
Barbados,Spain,43.0
Barbados,Sweden,112.0
Barbados,Switzerland,85.0
Barbados,Trinidad and Tobago,1066.0
Barbados,United Kingdom of Great Britain and Northern Ireland,20271.0
Barbados,United States of America,54780.0
Barbados,United States Virgin Islands,368.0
Barbados,Venezuela (Bolivarian Republic of),7.0
Belarus,Argentina,304.0
Belarus,Armenia,328.0
Belarus,Australia,2057.0
Belarus,Austria,1667.0
Belarus,Azerbaijan,459.0
Belarus,Belgium,1675.0
Belarus,Bolivia (Plurinational State of),5.0
Belarus,Brazil,10.0
Belarus,Bulgaria,707.0
Belarus,Canada,11655.0
Belarus,Chile,5.0
Belarus,Costa Rica,5.0
Belarus,Croatia,94.0
Belarus,Cyprus,378.0
Belarus,Czech Republic,4094.0
Belarus,Denmark,711.0
Belarus,Egypt,311.0
Belarus,Estonia,11883.0
Belarus,Finland,384.0
Belarus,France,3400.0
Belarus,Georgia,8272.0
Belarus,Germany,25532.0
Belarus,Greece,1457.0
Belarus,Hungary,208.0
Belarus,Iceland,42.0
Belarus,Ireland,611.0
Belarus,Israel,23119.0
Belarus,Italy,32383.0
Belarus,Kazakhstan,69136.0
Belarus,Kyrgyzstan,9947.0
Belarus,Latvia,45962.0
Belarus,Libya,761.0
Belarus,Lithuania,35005.0
Belarus,Luxembourg,42.0
Belarus,Malta,33.0
Belarus,Netherlands,284.0
Belarus,Norway,996.0
Belarus,Poland,75926.0
Belarus,Portugal,916.0
Belarus,Republic of Moldova,3326.0
Belarus,Russian Federation,764279.0
Belarus,Serbia,134.0
Belarus,Slovakia,215.0
Belarus,Slovenia,149.0
Belarus,South Africa,218.0
Belarus,Spain,3886.0
Belarus,Sweden,2785.0
Belarus,Switzerland,1195.0
Belarus,Tajikistan,703.0
Belarus,Turkey,300.0
Belarus,Turkmenistan,3868.0
Belarus,Ukraine,245534.0
Belarus,United Kingdom of Great Britain and Northern Ireland,4734.0
Belarus,United States of America,56701.0
Belarus,Uzbekistan,26532.0
Belgium,Andorra,202.0
Belgium,Argentina,537.0
Belgium,Australia,7849.0
Belgium,Austria,2575.0
Belgium,Bahamas,30.0
Belgium,Belarus,36.0
Belgium,Bermuda,23.0
Belgium,Bolivia (Plurinational State of),377.0
Belgium,Brazil,2022.0
Belgium,Bulgaria,1061.0
Belgium,Burundi,605.0
Belgium,Cabo Verde,10.0
Belgium,Canada,23119.0
Belgium,Cayman Islands,11.0
Belgium,Chile,843.0
Belgium,Colombia,435.0
Belgium,Costa Rica,300.0
Belgium,Croatia,375.0
Belgium,Curacao,91.0
Belgium,Cyprus,291.0
Belgium,Czech Republic,610.0
Belgium,Denmark,2052.0
Belgium,Dominican Republic,256.0
Belgium,Ecuador,855.0
Belgium,Egypt,626.0
Belgium,El Salvador,52.0
Belgium,Estonia,109.0
Belgium,Finland,722.0
Belgium,France,153220.0
Belgium,French Guiana,130.0
Belgium,Gabon,324.0
Belgium,Germany,34947.0
Belgium,Greece,5124.0
Belgium,Guadeloupe,463.0
Belgium,Guinea,807.0
Belgium,Honduras,19.0
Belgium,Hungary,1915.0
Belgium,Iceland,106.0
Belgium,Ireland,1638.0
Belgium,Israel,5993.0
Belgium,Italy,46393.0
Belgium,Japan,628.0
Belgium,Jordan,77.0
Belgium,Latvia,97.0
Belgium,Libya,675.0
Belgium,Liechtenstein,41.0
Belgium,Lithuania,174.0
Belgium,Luxembourg,19836.0
Belgium,Malta,194.0
Belgium,Martinique,131.0
Belgium,Mauritania,60.0
Belgium,Mauritius,118.0
Belgium,Mexico,842.0
Belgium,Morocco,1426.0
Belgium,Namibia,168.0
Belgium,Netherlands,54038.0
Belgium,Nicaragua,44.0
Belgium,Norway,1672.0
Belgium,Panama,271.0
Belgium,Peru,615.0
Belgium,Philippines,533.0
Belgium,Poland,5219.0
Belgium,Portugal,3312.0
Belgium,Romania,223.0
Belgium,Russian Federation,471.0
Belgium,Serbia,217.0
Belgium,Seychelles,38.0
Belgium,Slovakia,807.0
Belgium,Slovenia,314.0
Belgium,South Africa,8538.0
Belgium,Spain,43052.0
Belgium,Sweden,2422.0
Belgium,Switzerland,16243.0
Belgium,Togo,65.0
Belgium,Turkey,8787.0
Belgium,Uganda,45.0
Belgium,United Kingdom of Great Britain and Northern Ireland,29142.0
Belgium,United States of America,32907.0
Belgium,Venezuela (Bolivarian Republic of),395.0
Belize,Antigua and Barbuda,14.0
Belize,Argentina,6.0
Belize,Australia,42.0
Belize,Austria,41.0
Belize,Bahamas,44.0
Belize,Barbados,22.0
Belize,Bolivia (Plurinational State of),905.0
Belize,Brazil,6.0
Belize,Bulgaria,2.0
Belize,Canada,2149.0
Belize,Cayman Islands,319.0
Belize,Chile,2.0
Belize,Costa Rica,143.0
Belize,Denmark,7.0
Belize,El Salvador,339.0
Belize,Estonia,1.0
Belize,Finland,3.0
Belize,France,9.0
Belize,Greece,5.0
Belize,Guatemala,916.0
Belize,Honduras,268.0
Belize,Hungary,3.0
Belize,Ireland,2.0
Belize,Italy,24.0
Belize,Jamaica,7.0
Belize,Mexico,3160.0
Belize,Nicaragua,24.0
Belize,Panama,86.0
Belize,Saint Lucia,1.0
Belize,Spain,34.0
Belize,Switzerland,63.0
Belize,United Kingdom of Great Britain and Northern Ireland,1452.0
Belize,United States of America,49765.0
Belize,Venezuela (Bolivarian Republic of),20.0
Benin,Australia,105.0
Benin,Austria,80.0
Benin,Belgium,1016.0
Benin,Bolivia (Plurinational State of),1.0
Benin,Brazil,31.0
Benin,Bulgaria,31.0
Benin,Burkina Faso,4178.0
Benin,Cameroon,1844.0
Benin,Canada,2176.0
Benin,Chile,2.0
Benin,Congo,15194.0
Benin,Costa Rica,1.0
Benin,Cote d'Ivoire,54068.0
Benin,Cyprus,10.0
Benin,Czech Republic,41.0
Benin,Denmark,48.0
Benin,Egypt,42.0
Benin,Finland,22.0
Benin,France,20414.0
Benin,Gabon,33794.0
Benin,Germany,2142.0
Benin,Ghana,16551.0
Benin,Greece,8.0
Benin,Guinea,9250.0
Benin,Hungary,26.0
Benin,Iceland,1.0
Benin,Ireland,34.0
Benin,Italy,2566.0
Benin,Liberia,20.0
Benin,Mali,4035.0
Benin,Mauritania,551.0
Benin,Namibia,143.0
Benin,Netherlands,288.0
Benin,Niger,17908.0
Benin,Nigeria,351985.0
Benin,Norway,28.0
Benin,Portugal,32.0
Benin,Russian Federation,94.0
Benin,Senegal,3487.0
Benin,Sierra Leone,239.0
Benin,South Africa,197.0
Benin,Spain,398.0
Benin,Sweden,89.0
Benin,Switzerland,566.0
Benin,Togo,71438.0
Benin,United Kingdom of Great Britain and Northern Ireland,678.0
Bermuda,Antigua and Barbuda,14.0
Bermuda,Australia,622.0
Bermuda,Austria,19.0
Bermuda,Bahamas,39.0
Bermuda,Barbados,28.0
Bermuda,Bulgaria,2.0
Bermuda,Canada,3186.0
Bermuda,Cayman Islands,31.0
Bermuda,Chile,5.0
Bermuda,Costa Rica,11.0
Bermuda,Czech Republic,4.0
Bermuda,Dominican Republic,16.0
Bermuda,Finland,4.0
Bermuda,France,115.0
Bermuda,Greece,8.0
Bermuda,Hungary,1.0
Bermuda,Iceland,3.0
Bermuda,Ireland,57.0
Bermuda,Netherlands,35.0
Bermuda,Saint Lucia,6.0
Bermuda,South Africa,62.0
Bermuda,United Kingdom of Great Britain and Northern Ireland,4602.0
Bermuda,United States of America,8176.0
Bhutan,Australia,3829.0
Bhutan,Austria,24.0
Bhutan,Belgium,155.0
Bhutan,Bulgaria,25.0
Bhutan,Canada,2519.0
Bhutan,Chile,5.0
Bhutan,Costa Rica,4.0
Bhutan,Czech Republic,2.0
Bhutan,Denmark,614.0
Bhutan,Dominican Republic,8.0
Bhutan,Finland,4.0
Bhutan,France,87.0
Bhutan,Greece,2.0
Bhutan,India,6647.0
Bhutan,Ireland,7.0
Bhutan,Italy,35.0
Bhutan,Nepal,28740.0
Bhutan,Netherlands,327.0
Bhutan,Norway,368.0
Bhutan,Sri Lanka,227.0
Bhutan,Sweden,26.0
Bhutan,Switzerland,72.0
Bhutan,United Kingdom of Great Britain and Northern Ireland,463.0
Bolivia (Plurinational State of),Argentina,419048.0
Bolivia (Plurinational State of),Australia,1055.0
Bolivia (Plurinational State of),Austria,509.0
Bolivia (Plurinational State of),Belgium,459.0
Bolivia (Plurinational State of),Brazil,46336.0
Bolivia (Plurinational State of),Bulgaria,19.0
Bolivia (Plurinational State of),Canada,5667.0
Bolivia (Plurinational State of),Chile,37554.0
Bolivia (Plurinational State of),Colombia,818.0
Bolivia (Plurinational State of),Costa Rica,379.0
Bolivia (Plurinational State of),Croatia,32.0
Bolivia (Plurinational State of),Cuba,54.0
Bolivia (Plurinational State of),Cyprus,13.0
Bolivia (Plurinational State of),Czech Republic,71.0
Bolivia (Plurinational State of),Denmark,463.0
Bolivia (Plurinational State of),Dominican Republic,171.0
Bolivia (Plurinational State of),Ecuador,1528.0
Bolivia (Plurinational State of),El Salvador,53.0
Bolivia (Plurinational State of),Estonia,1.0
Bolivia (Plurinational State of),Finland,183.0
Bolivia (Plurinational State of),France,3147.0
Bolivia (Plurinational State of),Germany,5362.0
Bolivia (Plurinational State of),Greece,23.0
Bolivia (Plurinational State of),Guatemala,136.0
Bolivia (Plurinational State of),Honduras,108.0
Bolivia (Plurinational State of),Hungary,53.0
Bolivia (Plurinational State of),Iceland,15.0
Bolivia (Plurinational State of),Ireland,17.0
Bolivia (Plurinational State of),Italy,15698.0
Bolivia (Plurinational State of),Mexico,2715.0
Bolivia (Plurinational State of),Netherlands,881.0
Bolivia (Plurinational State of),Nicaragua,64.0
Bolivia (Plurinational State of),Norway,531.0
Bolivia (Plurinational State of),Panama,454.0
Bolivia (Plurinational State of),Paraguay,1009.0
Bolivia (Plurinational State of),Peru,5722.0
Bolivia (Plurinational State of),Philippines,35.0
Bolivia (Plurinational State of),Poland,48.0
Bolivia (Plurinational State of),Portugal,207.0
Bolivia (Plurinational State of),Puerto Rico,56.0
Bolivia (Plurinational State of),Russian Federation,84.0
Bolivia (Plurinational State of),South Africa,164.0
Bolivia (Plurinational State of),Spain,154675.0
Bolivia (Plurinational State of),Sweden,4485.0
Bolivia (Plurinational State of),Switzerland,3417.0
Bolivia (Plurinational State of),United Kingdom of Great Britain and Northern Ireland,4046.0
Bolivia (Plurinational State of),United States of America,80073.0
Bolivia (Plurinational State of),Venezuela (Bolivarian Republic of),1967.0
"Bonaire, Sint Eustatius and Saba",Antigua and Barbuda,11.0
"Bonaire, Sint Eustatius and Saba",Aruba,297.0
"Bonaire, Sint Eustatius and Saba",Bolivia (Plurinational State of),20.0
"Bonaire, Sint Eustatius and Saba",Curacao,2334.0
"Bonaire, Sint Eustatius and Saba",France,93.0
"Bonaire, Sint Eustatius and Saba",Netherlands,4380.0
"Bonaire, Sint Eustatius and Saba",Saint Vincent and the Grenadines,199.0
"Bonaire, Sint Eustatius and Saba",Sint Maarten (Dutch part),165.0
"Bonaire, Sint Eustatius and Saba",United States Virgin Islands,396.0
"Bonaire, Sint Eustatius and Saba",Venezuela (Bolivarian Republic of),1025.0
Bosnia and Herzegovina,Australia,41449.0
Bosnia and Herzegovina,Austria,155164.0
Bosnia and Herzegovina,Belgium,3059.0
Bosnia and Herzegovina,Bolivia (Plurinational State of),10.0
Bosnia and Herzegovina,Brazil,82.0
Bosnia and Herzegovina,Bulgaria,112.0
Bosnia and Herzegovina,Canada,39583.0
Bosnia and Herzegovina,Chile,12.0
Bosnia and Herzegovina,Croatia,404874.0
Bosnia and Herzegovina,Cyprus,76.0
Bosnia and Herzegovina,Czech Republic,2648.0
Bosnia and Herzegovina,Denmark,18735.0
Bosnia and Herzegovina,Dominican Republic,5.0
Bosnia and Herzegovina,Egypt,70.0
Bosnia and Herzegovina,Estonia,2.0
Bosnia and Herzegovina,Finland,832.0
Bosnia and Herzegovina,France,13939.0
Bosnia and Herzegovina,Germany,199837.0
Bosnia and Herzegovina,Greece,440.0
Bosnia and Herzegovina,Hungary,271.0
Bosnia and Herzegovina,Iceland,153.0
Bosnia and Herzegovina,Ireland,640.0
Bosnia and Herzegovina,Italy,11106.0
Bosnia and Herzegovina,Jordan,64.0
Bosnia and Herzegovina,Latvia,5.0
Bosnia and Herzegovina,Libya,329.0
Bosnia and Herzegovina,Liechtenstein,312.0
Bosnia and Herzegovina,Luxembourg,2426.0
Bosnia and Herzegovina,Malta,191.0
Bosnia and Herzegovina,Montenegro,34259.0
Bosnia and Herzegovina,Netherlands,813.0
Bosnia and Herzegovina,Norway,13343.0
Bosnia and Herzegovina,Poland,3477.0
Bosnia and Herzegovina,Portugal,41.0
Bosnia and Herzegovina,Russian Federation,515.0
Bosnia and Herzegovina,Serbia,335992.0
Bosnia and Herzegovina,Slovakia,393.0
Bosnia and Herzegovina,Slovenia,105313.0
Bosnia and Herzegovina,South Africa,184.0
Bosnia and Herzegovina,Spain,2119.0
Bosnia and Herzegovina,Sweden,58583.0
Bosnia and Herzegovina,Switzerland,57542.0
Bosnia and Herzegovina,The former Yugoslav Republic of Macedonia,8713.0
Bosnia and Herzegovina,Turkey,2376.0
Bosnia and Herzegovina,United Kingdom of Great Britain and Northern Ireland,8469.0
Bosnia and Herzegovina,United States of America,122190.0
Bosnia and Herzegovina,Venezuela (Bolivarian Republic of),24.0
Botswana,Australia,1298.0
Botswana,Austria,25.0
Botswana,Bahamas,14.0
Botswana,Belgium,21.0
Botswana,Bulgaria,28.0
Botswana,Canada,673.0
Botswana,Chile,5.0
Botswana,Cyprus,10.0
Botswana,Czech Republic,101.0
Botswana,Denmark,67.0
Botswana,Finland,18.0
Botswana,France,41.0
Botswana,Greece,8.0
Botswana,Hungary,4.0
Botswana,Ireland,80.0
Botswana,Italy,44.0
Botswana,Lesotho,108.0
Botswana,Namibia,603.0
Botswana,Netherlands,235.0
Botswana,Norway,119.0
Botswana,Russian Federation,28.0
Botswana,South Africa,45014.0
Botswana,Swaziland,41.0
Botswana,Sweden,108.0
Botswana,Switzerland,74.0
Botswana,United Kingdom of Great Britain and Northern Ireland,3513.0
Botswana,United Republic of Tanzania,141.0
Botswana,Zambia,2639.0
Botswana,Zimbabwe,3286.0
Brazil,Argentina,48792.0
Brazil,Australia,20730.0
Brazil,Austria,5186.0
Brazil,Bahamas,121.0
Brazil,Bangladesh,14919.0
Brazil,Belarus,94.0
Brazil,Belgium,8319.0
Brazil,Bolivia (Plurinational State of),25688.0
Brazil,Bulgaria,114.0
Brazil,Cabo Verde,286.0
Brazil,Canada,29345.0
Brazil,Cayman Islands,65.0
Brazil,Chile,18243.0
Brazil,China,74289.0
Brazil,Colombia,2337.0
Brazil,Costa Rica,558.0
Brazil,Croatia,193.0
Brazil,Cyprus,66.0
Brazil,Czech Republic,425.0
Brazil,Democratic People's Republic of Korea,2780.0
Brazil,Denmark,3334.0
Brazil,Dominican Republic,645.0
Brazil,Ecuador,2654.0
Brazil,Egypt,146.0
Brazil,El Salvador,242.0
Brazil,Estonia,58.0
Brazil,Faeroe Islands,13.0
Brazil,Finland,1540.0
Brazil,France,57405.0
Brazil,French Guiana,19481.0
Brazil,Germany,63893.0
Brazil,Ghana,13.0
Brazil,Greece,2216.0
Brazil,Guadeloupe,63.0
Brazil,Guatemala,240.0
Brazil,Guinea,968.0
Brazil,Guyana,2135.0
Brazil,Honduras,174.0
Brazil,Hungary,900.0
Brazil,Iceland,132.0
Brazil,Ireland,10292.0
Brazil,Israel,8932.0
Brazil,Italy,104207.0
Brazil,Japan,182227.0
Brazil,Jordan,111.0
Brazil,Latvia,31.0
Brazil,Libya,255.0
Brazil,Liechtenstein,170.0
Brazil,Lithuania,60.0
Brazil,Luxembourg,299.0
Brazil,Malta,112.0
Brazil,Martinique,76.0
Brazil,Mauritania,159.0
Brazil,Mexico,6198.0
Brazil,Namibia,489.0
Brazil,Netherlands,16089.0
Brazil,New Zealand,3728.0
Brazil,Nicaragua,122.0
Brazil,Norway,5176.0
Brazil,Panama,2002.0
Brazil,Paraguay,73715.0
Brazil,Peru,4859.0
Brazil,Philippines,162.0
Brazil,Poland,261.0
Brazil,Portugal,129968.0
Brazil,Puerto Rico,95.0
Brazil,Romania,44.0
Brazil,Russian Federation,433.0
Brazil,Saint Lucia,12.0
Brazil,San Marino,25.0
Brazil,Senegal,626.0
Brazil,Serbia,85.0
Brazil,Slovakia,103.0
Brazil,Slovenia,121.0
Brazil,South Africa,3151.0
Brazil,Spain,99725.0
Brazil,Suriname,5456.0
Brazil,Sweden,7090.0
Brazil,Switzerland,47482.0
Brazil,Timor-Leste,185.0
Brazil,Turkey,344.0
Brazil,United Kingdom of Great Britain and Northern Ireland,56055.0
Brazil,United States of America,347968.0
Brazil,Uruguay,10496.0
Brazil,Venezuela (Bolivarian Republic of),6026.0
British Virgin Islands,Antigua and Barbuda,98.0
British Virgin Islands,Bahamas,3.0
British Virgin Islands,"Bonaire, Sint Eustatius and Saba",63.0
British Virgin Islands,Bulgaria,72.0
British Virgin Islands,Canada,108.0
British Virgin Islands,Curacao,99.0
British Virgin Islands,Dominica,85.0
British Virgin Islands,Dominican Republic,75.0
British Virgin Islands,Greece,1.0
British Virgin Islands,Grenada,14.0
British Virgin Islands,Ireland,1.0
British Virgin Islands,Saint Kitts and Nevis,243.0
British Virgin Islands,Saint Lucia,4.0
British Virgin Islands,Sint Maarten (Dutch part),904.0
British Virgin Islands,South Africa,23.0
British Virgin Islands,Turkey,75.0
British Virgin Islands,United Kingdom of Great Britain and Northern Ireland,292.0
British Virgin Islands,United States Virgin Islands,2464.0
Brunei Darussalam,Argentina,1.0
Brunei Darussalam,Australia,3386.0
Brunei Darussalam,Austria,6.0
Brunei Darussalam,Brazil,170.0
Brunei Darussalam,Bulgaria,1.0
Brunei Darussalam,Canada,4402.0
Brunei Darussalam,Cyprus,5.0
Brunei Darussalam,Denmark,7.0
Brunei Darussalam,Egypt,77.0
Brunei Darussalam,Finland,1.0
Brunei Darussalam,France,49.0
Brunei Darussalam,India,25388.0
Brunei Darussalam,Ireland,16.0
Brunei Darussalam,Italy,32.0
Brunei Darussalam,Jordan,27.0
Brunei Darussalam,Malaysia,6083.0
Brunei Darussalam,Netherlands,615.0
Brunei Darussalam,Norway,33.0
Brunei Darussalam,Philippines,82.0
Brunei Darussalam,South Africa,23.0
Brunei Darussalam,Spain,22.0
Brunei Darussalam,Switzerland,56.0
Brunei Darussalam,Tajikistan,24.0
Brunei Darussalam,United Kingdom of Great Britain and Northern Ireland,5731.0
Bulgaria,Argentina,295.0
Bulgaria,Australia,3988.0
Bulgaria,Austria,15733.0
Bulgaria,Bahamas,21.0
Bulgaria,Belarus,61.0
Bulgaria,Belgium,26415.0
Bulgaria,Bolivia (Plurinational State of),24.0
Bulgaria,Brazil,284.0
Bulgaria,Canada,19336.0
Bulgaria,Chile,94.0
Bulgaria,Colombia,85.0
Bulgaria,Costa Rica,73.0
Bulgaria,Croatia,305.0
Bulgaria,Cuba,125.0
Bulgaria,Cyprus,6857.0
Bulgaria,Czech Republic,8768.0
Bulgaria,Denmark,5611.0
Bulgaria,Dominican Republic,74.0
Bulgaria,Ecuador,194.0
Bulgaria,Egypt,77.0
Bulgaria,Estonia,72.0
Bulgaria,Faeroe Islands,14.0
Bulgaria,Finland,2271.0
Bulgaria,France,17626.0
Bulgaria,Germany,105331.0
Bulgaria,Greece,72893.0
Bulgaria,Greenland,18.0
Bulgaria,Hungary,1397.0
Bulgaria,Iceland,182.0
Bulgaria,Ireland,1974.0
Bulgaria,Israel,16633.0
Bulgaria,Italy,57691.0
Bulgaria,Jordan,53.0
Bulgaria,Kazakhstan,4263.0
Bulgaria,Latvia,451.0
Bulgaria,Liechtenstein,12.0
Bulgaria,Lithuania,71.0
Bulgaria,Luxembourg,880.0
Bulgaria,Malta,1055.0
Bulgaria,Mexico,244.0
Bulgaria,Mongolia,15.0
Bulgaria,Montenegro,78.0
Bulgaria,Namibia,27.0
Bulgaria,Netherlands,18714.0
Bulgaria,Nicaragua,61.0
Bulgaria,Norway,5739.0
Bulgaria,Panama,73.0
Bulgaria,Peru,68.0
Bulgaria,Poland,1730.0
Bulgaria,Portugal,5014.0
Bulgaria,Republic of Moldova,121.0
Bulgaria,Romania,11154.0
Bulgaria,Russian Federation,5841.0
Bulgaria,Serbia,1134.0
Bulgaria,Slovakia,2190.0
Bulgaria,Slovenia,1210.0
Bulgaria,South Africa,4224.0
Bulgaria,Spain,130116.0
Bulgaria,Sweden,8513.0
Bulgaria,Switzerland,5955.0
Bulgaria,The former Yugoslav Republic of Macedonia,1072.0
Bulgaria,Turkey,482851.0
Bulgaria,Ukraine,1732.0
Bulgaria,United Kingdom of Great Britain and Northern Ireland,51875.0
Bulgaria,United States of America,65190.0
Bulgaria,Venezuela (Bolivarian Republic of),142.0
Burkina Faso,Argentina,11.0
Burkina Faso,Australia,21.0
Burkina Faso,Austria,121.0
Burkina Faso,Belgium,928.0
Burkina Faso,Benin,9948.0
Burkina Faso,Brazil,30.0
Burkina Faso,Bulgaria,13.0
Burkina Faso,Canada,1465.0
Burkina Faso,Chile,2.0
Burkina Faso,Cote d'Ivoire,1294323.0
Burkina Faso,Czech Republic,14.0
Burkina Faso,Denmark,101.0
Burkina Faso,Egypt,74.0
Burkina Faso,Finland,14.0
Burkina Faso,France,8741.0
Burkina Faso,Gabon,4526.0
Burkina Faso,Germany,1545.0
Burkina Faso,Ghana,57733.0
Burkina Faso,Greece,79.0
Burkina Faso,Guinea,1882.0
Burkina Faso,Iceland,1.0
Burkina Faso,Ireland,9.0
Burkina Faso,Italy,11657.0
Burkina Faso,Liberia,234.0
Burkina Faso,Mali,23922.0
Burkina Faso,Namibia,65.0
Burkina Faso,Netherlands,375.0
Burkina Faso,Niger,19323.0
Burkina Faso,Norway,32.0
Burkina Faso,Russian Federation,445.0
Burkina Faso,Sierra Leone,30.0
Burkina Faso,Spain,1147.0
Burkina Faso,Sweden,84.0
Burkina Faso,Switzerland,645.0
Burkina Faso,Togo,13601.0
Burkina Faso,United Kingdom of Great Britain and Northern Ireland,237.0
Burundi,Australia,2152.0
Burundi,Austria,97.0
Burundi,Belgium,2443.0
Burundi,Brazil,25.0
Burundi,Bulgaria,18.0
Burundi,Canada,7474.0
Burundi,Chile,2.0
Burundi,Cyprus,5.0
Burundi,Czech Republic,6.0
Burundi,Democratic Republic of the Congo,39062.0
Burundi,Denmark,554.0
Burundi,Dominican Republic,3.0
Burundi,Egypt,42.0
Burundi,Eritrea,1046.0
Burundi,Ethiopia,40.0
Burundi,Finland,61.0
Burundi,France,1866.0
Burundi,Gabon,109.0
Burundi,Germany,700.0
Burundi,Greece,133.0
Burundi,Ireland,48.0
Burundi,Italy,1007.0
Burundi,Kenya,4345.0
Burundi,Malawi,5250.0
Burundi,Namibia,356.0
Burundi,Netherlands,2334.0
Burundi,Norway,1030.0
Burundi,Russian Federation,131.0
Burundi,Rwanda,64501.0
Burundi,South Africa,5227.0
Burundi,Spain,107.0
Burundi,Swaziland,219.0
Burundi,Sweden,2934.0
Burundi,Switzerland,582.0
Burundi,Uganda,45345.0
Burundi,United Kingdom of Great Britain and Northern Ireland,4820.0
Burundi,United Republic of Tanzania,87099.0
Burundi,Zambia,3014.0
Cabo Verde,Angola,10459.0
Cabo Verde,Argentina,24.0
Cabo Verde,Austria,41.0
Cabo Verde,Belgium,194.0
Cabo Verde,Bolivia (Plurinational State of),128.0
Cabo Verde,Brazil,1426.0
Cabo Verde,Bulgaria,7.0
Cabo Verde,Canada,207.0
Cabo Verde,Chile,2.0
Cabo Verde,Cote d'Ivoire,292.0
Cabo Verde,Czech Republic,11.0
Cabo Verde,Denmark,28.0
Cabo Verde,Dominican Republic,3.0
Cabo Verde,Finland,13.0
Cabo Verde,France,22292.0
Cabo Verde,Greece,14.0
Cabo Verde,Guinea,379.0
Cabo Verde,Guinea-Bissau,552.0
Cabo Verde,Iceland,35.0
Cabo Verde,Ireland,4.0
Cabo Verde,Italy,6160.0
Cabo Verde,Luxembourg,1619.0
Cabo Verde,Mozambique,6776.0
Cabo Verde,Netherlands,11997.0
Cabo Verde,Norway,392.0
Cabo Verde,Philippines,131.0
Cabo Verde,Portugal,57636.0
Cabo Verde,Russian Federation,45.0
Cabo Verde,Sao Tome and Principe,1363.0
Cabo Verde,Sierra Leone,1.0
Cabo Verde,Spain,4445.0
Cabo Verde,Sweden,380.0
Cabo Verde,Switzerland,2129.0
Cabo Verde,Togo,40.0
